split,evaluation,prior_return_tail,si_tail,prior_return_signal,si_signal,target,high_momentum_high_si_n,high_momentum_other_si_n,other_momentum_high_si_n,other_momentum_other_si_n,high_momentum_high_si_events,high_momentum_other_si_events,other_momentum_high_si_events,other_momentum_other_si_events,high_momentum_high_si_event_rate,high_momentum_other_si_event_rate,other_momentum_high_si_event_rate,other_momentum_other_si_event_rate,high_momentum_si_event_effect,other_momentum_si_event_effect,event_rate_interaction,high_momentum_high_si_mean_return_1d,high_momentum_other_si_mean_return_1d,other_momentum_high_si_mean_return_1d,other_momentum_other_si_mean_return_1d,high_momentum_si_return_effect_1d,other_momentum_si_return_effect_1d,return_interaction_1d,high_momentum_high_si_mean_return_3d,high_momentum_other_si_mean_return_3d,other_momentum_high_si_mean_return_3d,other_momentum_other_si_mean_return_3d,high_momentum_si_return_effect_3d,other_momentum_si_return_effect_3d,return_interaction_3d,high_momentum_high_si_mean_return_5d,high_momentum_other_si_mean_return_5d,other_momentum_high_si_mean_return_5d,other_momentum_other_si_mean_return_5d,high_momentum_si_return_effect_5d,other_momentum_si_return_effect_5d,return_interaction_5d,high_momentum_high_si_mean_return_10d,high_momentum_other_si_mean_return_10d,other_momentum_high_si_mean_return_10d,other_momentum_other_si_mean_return_10d,high_momentum_si_return_effect_10d,other_momentum_si_return_effect_10d,return_interaction_10d,high_momentum_high_si_mean_return_20d,high_momentum_other_si_mean_return_20d,other_momentum_high_si_mean_return_20d,other_momentum_other_si_mean_return_20d,high_momentum_si_return_effect_20d,other_momentum_si_return_effect_20d,return_interaction_20d
window_1,validation,0.05,0.2,price_momentum_5d,short_interest_change,down_10pct_5d,81,1460,808,25896,15,177,43,770,0.18518518518518517,0.12123287671232877,0.053217821782178217,0.029734321902996602,0.0639523084728564,0.023483499879181614,0.04046880859367479,-0.014928142167458396,-0.002412798223731861,0.0009374661232460308,0.0005386803266135233,-0.012515343943726536,0.0003987857966325075,-0.012914129740359043,-0.025162552517361724,-0.006392323343536474,0.00392266330747876,0.0016361523175810674,-0.018770229173825252,0.0022865109898976927,-0.021056740163722946,-0.03679623546383664,-0.006407056791057283,0.010481354861891513,0.002132303945534438,-0.030389178672779356,0.008349050916357076,-0.03873822958913643,-0.040505563806324724,-0.00598692746994427,0.013544239030760782,0.00360467232319933,-0.03451863633638046,0.009939566707561453,-0.04445820304394191,-0.03299199148830104,-0.00032449300810596276,0.019044093602347736,0.008567935045491672,-0.032667498480195074,0.010476158556856064,-0.04314365703705114
window_1,validation,0.05,0.1,price_momentum_5d,short_interest_change,down_10pct_5d,81,1460,808,25896,15,177,43,770,0.18518518518518517,0.12123287671232877,0.053217821782178217,0.029734321902996602,0.0639523084728564,0.023483499879181614,0.04046880859367479,-0.014928142167458396,-0.002412798223731861,0.0009374661232460308,0.0005386803266135233,-0.012515343943726536,0.0003987857966325075,-0.012914129740359043,-0.025162552517361724,-0.006392323343536474,0.00392266330747876,0.0016361523175810674,-0.018770229173825252,0.0022865109898976927,-0.021056740163722946,-0.03679623546383664,-0.006407056791057283,0.010481354861891513,0.002132303945534438,-0.030389178672779356,0.008349050916357076,-0.03873822958913643,-0.040505563806324724,-0.00598692746994427,0.013544239030760782,0.00360467232319933,-0.03451863633638046,0.009939566707561453,-0.04445820304394191,-0.03299199148830104,-0.00032449300810596276,0.019044093602347736,0.008567935045491672,-0.032667498480195074,0.010476158556856064,-0.04314365703705114
window_1,validation,0.05,0.05,price_momentum_5d,short_interest_change,down_10pct_5d,80,1461,801,25903,15,177,41,772,0.1875,0.12114989733059549,0.05118601747815231,0.0298034976643632,0.06635010266940451,0.021382519813789108,0.044967582855615404,-0.015136815976815826,-0.0024099381547346894,0.0009705314057026894,0.0005377656143921066,-0.012726877822081137,0.0004327657913105828,-0.01315964361339172,-0.02548444214212687,-0.006387545149965366,0.004503297063978571,0.0016188152499816747,-0.0190968969921615,0.0028844818139968967,-0.021981378806158396,-0.03752840826734289,-0.006387765452516748,0.011120028675462145,0.0021148104363557492,-0.03114064281482614,0.009005218239106397,-0.04014586105393254,-0.040805880713118324,-0.005994109731267264,0.014080303784473143,0.0035907816193900917,-0.03481177098185106,0.010489522165083053,-0.04530129314693411,-0.031072137255430555,-0.00045197818066574047,0.019651508731345396,0.00855198297783815,-0.030620159074764813,0.011099525753507245,-0.041719684828272055
window_1,validation,0.05,0.025,price_momentum_5d,short_interest_change,down_10pct_5d,58,1483,636,26068,11,181,33,780,0.1896551724137931,0.12204989885367498,0.05188679245283019,0.029921743133343563,0.06760527356011811,0.02196504931948663,0.04564022424063148,-0.015349904494679278,-0.002590404896507922,0.0014327589760501811,0.0005292275455270324,-0.012759499598171357,0.0009035314305231488,-0.013663031028694506,-0.021351072831841813,-0.006832499400689634,0.006635230437080535,0.0015850585319372008,-0.01451857343115218,0.005050171905143334,-0.019568745336295514,-0.029425408829777327,-0.007166638081852538,0.015949764641854037,0.002053975271971343,-0.02225877074792479,0.013895789369882694,-0.03615456011780748,-0.02712804147886448,-0.007045474287698448,0.017442843496435333,0.0035751377610362,-0.020082567191166033,0.013867705735399133,-0.03395027292656517,0.001462637858034024,-0.0021786541457539214,0.023639524815742656,0.00852493999485718,0.0036412920037879456,0.015114584820885476,-0.011473292817097532
window_1,validation,0.05,0.01,price_momentum_5d,short_interest_change,down_10pct_5d,28,1513,314,26390,5,187,20,793,0.17857142857142858,0.12359550561797752,0.06369426751592357,0.030049261083743842,0.05497592295345105,0.03364500643217973,0.021330916521271323,-0.00024826030795957216,-0.0031228774841968133,0.00031539813224471696,0.0005535469250489487,0.0028746171762372413,-0.00023814879280423175,0.003112765969041473,0.009934131056202682,-0.00769934864840927,0.0001264901318696737,0.001724122564119556,0.017633479704611953,-0.0015976324322498822,0.019231112136861836,-0.0025717214265171813,-0.008104950289208143,0.011371634943963621,0.0022779986483351103,0.0055332288626909615,0.00909363629562851,-0.0035604074329375485,0.012254450161902786,-0.008172497937187188,0.014653102426247094,0.003777539426168357,0.020426948099089973,0.010875563000078737,0.009551385099011236,0.05000566076553562,-0.0030048047612835985,0.019878807995189055,0.008754108672158388,0.05301046552681922,0.011124699323030666,0.04188576620378855
window_1,validation,0.025,0.2,price_momentum_5d,short_interest_change,down_10pct_5d,50,721,839,26635,12,126,46,821,0.24,0.17475728155339806,0.054827175208581644,0.030824103623052376,0.06524271844660193,0.024003071585529268,0.04123964686107266,-0.0167931075345682,-0.005035963835532307,0.00046239390792261406,0.0005277983952226046,-0.011757143699035893,-6.540448729999059e-05,-0.011691739211735903,-0.04341174590487323,-0.014197225469213768,0.003935557203552087,0.0016246745972524567,-0.02921452043565946,0.00231088260629963,-0.03152540304195909,-0.05077018104381172,-0.013037382473066508,0.009567280939246912,0.002074856122459062,-0.03773279857074521,0.00749242481678785,-0.04522522338753306,-0.05274852346234418,-0.014011356307782392,0.012276782647985245,0.0035557675341979476,-0.03873716715456179,0.008721015113787298,-0.04745818226834909,-0.050738860466711444,-0.005860066529805506,0.01817904570140663,0.008471056659065416,-0.04487879393690594,0.009707989042341212,-0.054586782979247156
window_1,validation,0.025,0.1,price_momentum_5d,short_interest_change,down_10pct_5d,50,721,839,26635,12,126,46,821,0.24,0.17475728155339806,0.054827175208581644,0.030824103623052376,0.06524271844660193,0.024003071585529268,0.04123964686107266,-0.0167931075345682,-0.005035963835532307,0.00046239390792261406,0.0005277983952226046,-0.011757143699035893,-6.540448729999059e-05,-0.011691739211735903,-0.04341174590487323,-0.014197225469213768,0.003935557203552087,0.0016246745972524567,-0.02921452043565946,0.00231088260629963,-0.03152540304195909,-0.05077018104381172,-0.013037382473066508,0.009567280939246912,0.002074856122459062,-0.03773279857074521,0.00749242481678785,-0.04522522338753306,-0.05274852346234418,-0.014011356307782392,0.012276782647985245,0.0035557675341979476,-0.03873716715456179,0.008721015113787298,-0.04745818226834909,-0.050738860466711444,-0.005860066529805506,0.01817904570140663,0.008471056659065416,-0.04487879393690594,0.009707989042341212,-0.054586782979247156
window_1,validation,0.025,0.05,price_momentum_5d,short_interest_change,down_10pct_5d,49,722,832,26642,12,126,44,823,0.24489795918367346,0.1745152354570637,0.052884615384615384,0.0308910742436754,0.07038272372660975,0.021993541140939984,0.048389182585669765,-0.017171859985909105,-0.0050265431618250105,0.0004902301888607383,0.000526911914584829,-0.012145316824084096,-3.6681725724090736e-05,-0.012108635098360005,-0.04430971250423493,-0.01417674646238127,0.004494665251904085,0.0016078214436609562,-0.030132966041853664,0.002886843808243129,-0.033019809850096796,-0.052250747775658156,-0.012989162291224777,0.0101744674863762,0.002057862945013898,-0.03926158548443338,0.008116604541362302,-0.04737819002579568,-0.05348869309906883,-0.014014775774479144,0.012782210139624871,0.003542274982315669,-0.039473917324589686,0.009239935157309202,-0.048713852481898884,-0.04796658557587004,-0.006110371604027298,0.018756550729075543,0.008455572526503141,-0.04185621397184274,0.010300978202572402,-0.05215719217441514
window_1,validation,0.025,0.025,price_momentum_5d,short_interest_change,down_10pct_5d,37,734,657,26817,11,127,33,834,0.2972972972972973,0.17302452316076294,0.0502283105022831,0.031099675578923815,0.12427277413653437,0.019128634923359287,0.10514413921317509,-0.01543490895165319,-0.005312661677024572,0.0009011139715185464,0.0005166061403666877,-0.010122247274628618,0.0003845078311518587,-0.010506755105780476,-0.04607178356667235,-0.014580559763732848,0.0071328772080719504,0.0015620255832455578,-0.031491223802939505,0.005570851624826393,-0.0370620754277659,-0.056116097584958564,-0.013436193739275303,0.016002545221819712,0.0019680452443968277,-0.042679903845683265,0.014034499977422885,-0.05671440382310615,-0.05201797663425673,-0.014734262854987485,0.01741991962469746,0.003488951102718265,-0.03728371377926924,0.013930968521979194,-0.05121468230124844,-0.035116129500457074,-0.007442444413907938,0.024990666012321486,0.008370061747682152,-0.027673685086549136,0.016620604264639335,-0.04429428935118847
window_1,validation,0.025,0.01,price_momentum_5d,short_interest_change,down_10pct_5d,20,751,322,27152,5,133,20,847,0.25,0.17709720372836218,0.062111801242236024,0.03119475545079552,0.07290279627163782,0.030917045791440504,0.041985750480197315,-0.0019694189407871007,-0.005900395370614462,0.00040829845875066763,0.0005271945581092898,0.003930976429827361,-0.0001188960993586222,0.004049872529185984,-0.013044879184026201,-0.016172955093030978,0.001797425946153034,0.0016940324556915926,0.003128075909004777,0.00010339349046144144,0.0030246824185433353,-0.0218486703399872,-0.015314898013943801,0.012222542171620618,0.0021860298670618532,-0.006533772326043397,0.010036512304558765,-0.016570284630602162,-0.015500350579953354,-0.01655074175689647,0.016317409248366256,0.003673905536868298,0.0010503911769431159,0.012643503711497958,-0.011593112534554842,0.022439306210594662,-0.009601647290994985,0.022339497166808903,0.00860656656489301,0.03204095350158965,0.013732930601915893,0.018308022899673756
